Category,Licence No.,Name,Business Phone,Business Phone Ext.,Licence Address Line 1,Licence Address Line 2,Licence Address Line 3,Endorsements,Latitude,Longitude
PUBLIC GARAGE,B68-4936725,CIRCLE K,4167572336,,1480 KENNEDY RD,"TORONTO, ON",M1P 2L7,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;GASOLINE;MOTOR OIL;",43.76530744,-79.28168923
PUBLIC GARAGE,B68-4907740,WHITEHEAD PERFORMANCE,4166652220,,134 RIVALDA RD,"TORONTO, ON",M9M 2M8,MOTOR OIL;REPAIRS;,43.74430652,-79.53672175
PUBLIC GARAGE,B68-4946348,INFOCAR,,,"73 ALNESS ST, #5","TORONTO, ON",M3J 2H2,CAR SALES OVER 10;,43.7740189,-79.4725665
PUBLIC GARAGE,B68-4946760,OTO ZONE TOWING,4169000153,,"100 MELFORD DR, #5","TORONTO, ON",M1B 2G4,CAR STORAGE UP TO 10;,43.81028017,-79.23897783
PUBLIC GARAGE,B68-4933511,GENERAL TECH AUTOMOTIVE/QAZI MOTORS,4165309970,,"1277 CALEDONIA RD, #6","TORONTO, ON",M6A 2X7,MOTOR OIL;REPAIRS;,43.72177432,-79.46874177
PUBLIC GARAGE,B68-4943351,RUI'S AUTO REPAIR,6473454545,,923 WESTON RD,"TORONTO, ON",M6N 3R4,REPAIRS;,43.68371947,-79.48121368
PUBLIC GARAGE,B68-4946774,TOP TEN AUTO,4162915559,,4362 SHEPPARD AVE E,"TORONTO, ON",M1S 1T8,CAR SALES OVER 10;,43.78715791,-79.27160207
PUBLIC GARAGE,B68-4947988,DANDY AUTO COMPANY,6476071689,,"4690 KINGSTON RD, #5","TORONTO, ON",M1E 2P9,CAR SALES UP TO 10;,43.77735519,-79.17331191
PUBLIC GARAGE,B68-4945086,ARTIN AUTO,4167396018,,"4544 DUFFERIN ST, #33","TORONTO, ON",M3H 5X2,MOTOR OIL;REPAIRS;CAR SALES UP TO 5;,43.76614871,-79.46777899
PUBLIC GARAGE,B68-4948120,CREDICAR,4166335626,,125 ASHWARREN RD,"TORONTO, ON",M3J 3K7,CAR SALES UP TO 10;,43.75661888,-79.48649472
PUBLIC GARAGE,B68-4944189,BRTT AUTO SERVICES AND REPAIRS,4168568437,,63 DANFORTH RD,"TORONTO, ON",M1L 3W5,FOODSTUFFS;MOTOR OIL;REPAIRS;,43.69634452,-79.27490673
PUBLIC GARAGE,B68-4928626,CARBAR,,,26 NANTUCKET BLVD,"TORONTO, ON",M1P 2N4,REPAIRS;,43.75342308,-79.27304879
PUBLIC GARAGE,B68-4947084,TRONNO TIRES,4167863651,,"2655 LAWRENCE AVE E, #11","TORONTO, ON",M1P 2S2,MOTOR OIL;REPAIRS;,43.75120063,-79.26283312
PUBLIC GARAGE,B68-4948430,MAC FINE CARS INC,,,11 ST REGIS CRES N,"TORONTO, ON",M3J 1Y9,CAR SALES OVER 10;,43.75588427,-79.48526512
PUBLIC GARAGE,B68-4948672,BLACK STAR HAND CAR WASH & DETAILING,4162693535,,"627 DANFORTH RD, #1","TORONTO, ON",M1K 1G1,CAR WASH - MANUAL;,43.7153269,-79.26011241
PUBLIC GARAGE,B68-4947065,DANO AUTO SERVICES,4164545151,,4126 WESTON RD,"TORONTO, ON",M9L 1W7,MOTOR OIL;REPAIRS;,43.76675878,-79.54609756
PUBLIC GARAGE,B68-4931008,T S AUTO REPAIRS,6473488652,,17 TANGIERS RD,"TORONTO, ON",M3J 2B1,REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;,43.76215574,-79.48728519
PUBLIC GARAGE,B68-4947997,ARYANA AUTO SERVICE,,,"114 SINNOTT RD, #9","TORONTO, ON",M1L 4M9,REPAIRS;,43.72523125,-79.27974544
PUBLIC GARAGE,B68-4947121,HASS MOTOR SALES,,,"2305 MARKHAM RD, #14","TORONTO, ON",M1B 2W3,REPAIRS;CAR SALES UP TO 10;CAR STORAGE UP TO 10;,43.81213421,-79.24191998
PUBLIC GARAGE,B68-4942644,C & R AUTO BODY,4162661451,,3582 ST CLAIR AVE E,"TORONTO, ON",M1K 1M2,REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;CAR STORAGE OVER 10;,43.71772515,-79.25767116
PUBLIC GARAGE,B68-4946758,MISTER TRANSMISSION,4162981353,,4900 SHEPPARD AVE E,"TORONTO, ON",M1S 4A7,MOTOR OIL;REPAIRS;,43.79227637,-79.24863771
PUBLIC GARAGE,B68-4946091,CHUCK'S AUTO,4167499211,,56 BRYDON DR,"TORONTO, ON",M9W 4N5,MOTOR OIL;REPAIRS;CAR SALES UP TO 5;,43.71822527,-79.57308375
PUBLIC GARAGE,B68-4937350,ASSURED DOWNTOWN COLLISION,9053630125,,32 EASTERN AVE,"TORONTO, ON",M5A 1H5,REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;CAR SALES UP TO 10;CAR STORAGE OVER 10;,43.65355156,-79.35967302
PUBLIC GARAGE,B68-4937352,ASSURED YORKDALE COLLISION,9053630125,,1186-1188 CALEDONIA RD,"TORONTO, ON",M6A 2W5,REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;CAR SALES UP TO 10;,43.71727549,-79.46873378
PUBLIC GARAGE,B68-4947948,SHELL,4162920322,,3101 VICTORIA PARK AVE,"TORONTO, ON",M1W 2T3,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;GASOLINE;MOTOR OIL;CAR WASH - DRY MECHANICAL;",43.79284562,-79.33052467
PUBLIC GARAGE,B68-4950034,CANADIAN MOTOR SALES,,,"2655 LAWRENCE AVE E, M1","TORONTO, ON",M1P 2S2,CAR SALES UP TO 5;,43.75120063,-79.26283312
PUBLIC GARAGE,B68-4948159,REDWHEELS.CA,4166317777,,"37 KODIAK CRES, #16","TORONTO, ON",M3J 3E5,REPAIRS;,43.75589482,-79.46675134
PUBLIC GARAGE,B68-4942653,SHIRAZ AUTO CENTER,4163985599,,"47 TORO RD, EAST","TORONTO, ON",M3J 2A4,REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;,43.76050991,-79.48601594
PUBLIC GARAGE,B68-4951462,DEALS ON WHEELS,4163335505,,"4246 KINGSTON RD, A","TORONTO, ON",M1E 2M7,CAR SALES OVER 10;,43.76188758,-79.19531023
PUBLIC GARAGE,B68-4951481,POPULAR CAR WASH & DETAILING DUNDAS,,,5462 DUNDAS ST W,"TORONTO, ON",M9B 1B4,CAR WASH - DRY MECHANICAL;,43.63324181,-79.54380175
PUBLIC GARAGE,B68-4900644,KWALITY AUTO CENTRE,,,40 AIRVIEW RD,"TORONTO, ON",M9W 4P2,REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;,43.71995996,-79.57577506
PUBLIC GARAGE,B68-4952841,ULTRAMAR EXPRESS MART,6473492888,,"3220 KINGSTON RD, #4","TORONTO, ON",M1M 1P4,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;GASOLINE;",43.7309247,-79.22647622
PUBLIC GARAGE,B68-4952849,MDL AUTO SALES,,,971 WESTON RD,"TORONTO, ON",M6N 3R4,CAR SALES UP TO 10;,43.68444776,-79.4830829
PUBLIC GARAGE,B68-4950046,SPEEDY AUTO SERVICE,4164653515,,2869 EGLINTON AVE E,"TORONTO, ON",M1J 2E3,REPAIRS;,43.73773725,-79.24079439
PUBLIC GARAGE,B68-4953477,ESSO,,,3930 LAWRENCE AVE E,"TORONTO, ON",M1G 1R7,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;GASOLINE;MOTOR OIL;",43.76452224,-79.20533981
PUBLIC GARAGE,B68-4953764,KP AUTO SPA,,,"1770 ALBION RD, #36","TORONTO, ON",M9V 1C2,CAR WASH - MANUAL;,43.74416641,-79.6040049
PUBLIC GARAGE,B68-4942961,CANADIAN TIRE ASSOCIATES STORE # 294,4167459070,,1530 ALBION RD,"TORONTO, ON",M9V 1B4,FOODSTUFFS;REPAIRS;,43.74177113,-79.58460544
PUBLIC GARAGE,B68-4946783,AUTO EXPERT 4 YOU 24/7,4163197860,,490 DUPONT ST,"TORONTO, ON",M6G 1Y7,MOTOR OIL;REPAIRS;,43.67313378,-79.4154895
PUBLIC GARAGE,B68-4954724,RAM AUTO SALES,,,"2655 LAWRENCE AVE E, A10","TORONTO, ON",M1P 2S2,CAR SALES UP TO 10;,43.75120063,-79.26283312
PUBLIC GARAGE,B68-4955278,APPROVAL CAPITAL,9054580727,,6030 KINGSTON RD,"TORONTO, ON",M1C 1K4,CAR SALES OVER 10;,43.78202397,-79.16980152
PUBLIC GARAGE,B68-4948715,BELFIELD AUTO REPAIR,,,"45 IRON ST, #3","TORONTO, ON",M9W 5E3,REPAIRS;CAR SALES UP TO 5;,43.70123028,-79.58083934
PUBLIC GARAGE,B68-4955845,HIGH QUALITY AUTO WHOLESALERS,6478899324,,56 MARTIN ROSS AVE,"TORONTO, ON",M3J 2L4,CAR SALES UP TO 5;,43.77455923,-79.47388475
PUBLIC GARAGE,B68-4954070,RAFFITARIN AUTO WORKS,6478955166,,"15 CIVIC RD, #5","TORONTO, ON",M1L 2K6,REPAIRS;,43.72686984,-79.28608491
PUBLIC GARAGE,B68-4953922,RACEWAY FIAT,4167439900,,150 REXDALE BLVD,"TORONTO, ON",M9W 1P6,FOODSTUFFS;REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;CAR SALES OVER 10;CAR STORAGE OVER 10;,43.7120964,-79.56952428
PUBLIC GARAGE,B68-4952132,DART AUTO SERVICE,4162458066,,66 COLVILLE RD,"TORONTO, ON",M6M 2Y4,MOTOR OIL;REPAIRS;,43.70744742,-79.47272606
PUBLIC GARAGE,B68-4953490,S & A AUTO REPAIR,4167578624,,"114 SINNOTT RD, #10","TORONTO, ON",M1L 4M9,MOTOR OIL;REPAIRS;,43.72523125,-79.27974544
PUBLIC GARAGE,B68-4945113,E & S AUTOMOTIVE,9056720404,,71 CITY VIEW DR,"TORONTO, ON",M9W 5A5,REPAIRS;BODY & FENDER WORK;,43.69870839,-79.58546499
PUBLIC GARAGE,B68-4941820,INITIAL ENGINE GROUP,4162610333,,1425 KENNEDY RD,"TORONTO, ON",M1P 2L6,CAR SALES OVER 10;,43.76565189,-79.28066376
PUBLIC GARAGE,B68-4956287,DIXON EMISSION & ALIGNMENT,4166141200,,37 BRYDON DR,"TORONTO, ON",M9W 4N3,REPAIRS;,43.71603443,-79.57162862
PUBLIC GARAGE,B68-4955822,MARINO'S FINE CARS,4162522277,,620 KIPLING AVE,"TORONTO, ON",M8Z 5G1,REPAIRS;CAR SALES OVER 10;,43.61894404,-79.52763205
PUBLIC GARAGE,B68-4956317,LAMBERT OIL (1986) LTD,4165311158,,2145 DUNDAS ST W,"TORONTO, ON",M6R 1X1,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;GASOLINE;MOTOR OIL;REPAIRS;",43.65271042,-79.44995416
PUBLIC GARAGE,B68-4955573,SHELL,4162920322,,2650 BRIMLEY RD,"TORONTO, ON",M1V 1K2,"CIGARS, CIGARETTES & TOBACCO;REFRESHMENTS;GASOLINE;",43.80596138,-79.27802109
PUBLIC GARAGE,B68-4959130,CCBC,,,373A DANFORTH RD,"TORONTO, ON",M1L 3X8,CAR SALES UP TO 10;,0,0
PUBLIC GARAGE,B68-4959367,FRONTLINE MOTORS,,,475 KENNEDY RD,"TORONTO, ON",M1K 2A9,CAR SALES OVER 10;,43.71737097,-79.26115235
PUBLIC GARAGE,B68-4960105,BAY AUTO ZONE LTD,4167391543,,1023 FINCH AVE W,"TORONTO, ON",M3J 2C7,CAR SALES OVER 10;,0,0
PUBLIC GARAGE,B68-4960709,AUTOMOBEX,6479619546,,751 KENNEDY RD,"TORONTO, ON",M1K 2C7,CAR SALES OVER 10;,43.73173203,-79.26740564
PUBLIC GARAGE,B68-4958177,R/T AUTO SERVICES,4167463232,,1414 MARTIN GROVE RD,"TORONTO, ON",M9W 4X8,REPAIRS;,43.7158253,-79.58245004
PUBLIC GARAGE,B68-4959403,CRONUS,,,"1100 FINCH AVE W, #5","TORONTO, ON",M3J 2E2,MOTOR OIL;REPAIRS;BODY & FENDER WORK;CAR SALES UP TO 5;,43.76892844,-79.47351164
PUBLIC GARAGE,B68-4931816,G & S AUTOMOTIVE INC,4163190152,,"4544 DUFFERIN ST, #35,36,37","TORONTO, ON",M3H 5X2,REPAIRS;,43.76614871,-79.46777899
PUBLIC GARAGE,B68-4961590,DANFORTH PIONEER,4162616186,,799 DANFORTH RD,"TORONTO, ON",M1K 1H1,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;GASOLINE;MOTOR OIL;",43.72281628,-79.25503633
PUBLIC GARAGE,B68-4959394,RELIABLE CAR GUYS,4165083022,,"40 BARBADOS BLVD, #8","TORONTO, ON",M1J 1L1,MOTOR OIL;REPAIRS;,43.73624706,-79.24167793
PUBLIC GARAGE,B68-4962657,HOT WHEELS CAR SALES,6479201109,,"146 TORYORK DR, #1","TORONTO, ON",M9L 1X6,CAR SALES OVER 10;,43.7581807,-79.55451267
PUBLIC GARAGE,B68-4952829,NATIONAL GARAGE,4163652121,,75 CROCKFORD BLVD,"TORONTO, ON",M1R 3B7,REPAIRS;BODY & FENDER WORK;CAR SALES UP TO 5;,43.7412873,-79.28860531
PUBLIC GARAGE,B68-4960718,AUTOVIA,4162746826,,"15 GOODMARK PL, #9","TORONTO, ON",M9W 6R9,REPAIRS;BODY & FENDER WORK;CAR SALES UP TO 5;,43.75229205,-79.61690893
PUBLIC GARAGE,B68-4960078,SPRING AUTO,6472375455,,1128 MARTIN GROVE RD,"TORONTO, ON",M9W 4W1,MOTOR OIL;REPAIRS;CAR SALES UP TO 5;,43.70068476,-79.57588568
PUBLIC GARAGE,B68-4960074,MICHAEL & MICHAEL AUTO BODY,4164663646,,882 EASTERN AVE,"TORONTO, ON",M4L 1A3,REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;,43.66267852,-79.32590239
PUBLIC GARAGE,B68-4963639,DOWNTOWN HYUNDAI,4164659000,,21 BROADVIEW AVE,"TORONTO, ON",M4M 2E4,CAR SALES OVER 10;,43.65711322,-79.34876007
PUBLIC GARAGE,B68-4963668,SHELL,,,1805 VICTORIA PARK AVE,"TORONTO, ON",M1R 1T3,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;GASOLINE;",43.74270636,-79.30948463
PUBLIC GARAGE,B68-4963933,CASH AUTO TRADERS,,,"373 DANFORTH RD, A","TORONTO, ON",M1L 3X8,CAR SALES OVER 10;,43.70416151,-79.26935755
PUBLIC GARAGE,B68-4964208,E & S AUTO SALES INC,9056720404,,71 CITY VIEW DR,"TORONTO, ON",M9W 5A5,CAR SALES UP TO 10;,43.69870839,-79.58546499
PUBLIC GARAGE,B68-4964216,CIRCLE K,4164974169,,3400 VICTORIA PARK AVE,"TORONTO, ON",M2H 2N5,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;GASOLINE;MOTOR OIL;",43.80437911,-79.33694188
PUBLIC GARAGE,B68-4962352,SHELL,4162920322,,2801 MIDLAND AVE,"TORONTO, ON",M1S 1S3,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;GASOLINE;MOTOR OIL;",43.79764847,-79.28313641
PUBLIC GARAGE,B68-4937364,MEGACITY TIRE CENTER,6478369956,,2208-2210 KINGSTON RD,"TORONTO, ON",M1N 1T6,REPAIRS;,43.70368943,-79.2534944
PUBLIC GARAGE,B68-4964990,ZEE AUTO CENTRE,4164623050,,3670 ST CLAIR AVE E,"TORONTO, ON",M1M 1T2,MOTOR OIL;REPAIRS;CAR SALES UP TO 10;,43.71932959,-79.2504005
PUBLIC GARAGE,B68-4959122,TOKYO AUTO COLLISION,,,221 TORYORK DR,"TORONTO, ON",M9L 1Y2,REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;CAR STORAGE OVER 10;,43.76101552,-79.56146176
PUBLIC GARAGE,B68-4959805,SHELL,,,3401 SHEPPARD AVE E,"TORONTO, ON",M1T 3K5,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;GASOLINE;MOTOR OIL;",43.7785419,-79.30707639
PUBLIC GARAGE,B68-4959806,SHELL,,,1670 MCCOWAN RD,"TORONTO, ON",M1S 3L5,"CIGARS, CIGARETTES & TOBACCO;REFRESHMENTS;GASOLINE;MOTOR OIL;",43.78702988,-79.2575891
PUBLIC GARAGE,B68-4965680,SMART AUTO FINANCIAL,4168212068,,"4544 DUFFERIN ST, #10","TORONTO, ON",M3H 5X2,CAR SALES UP TO 10;,43.76614871,-79.46777899
PUBLIC GARAGE,B68-4957234,PALDEN'S FRIENDLY AUTO REPAIR,,,"521 KEELE ST, REAR","TORONTO, ON",M6N 3E4,MOTOR OIL;REPAIRS;CAR SALES UP TO 5;,43.6697165,-79.4660146
PUBLIC GARAGE,B68-4946055,IDEAL AUTO CLINIC,4165004668,,1133 BARMAC DR,"TORONTO, ON",M9L 1X4,REPAIRS;,43.76715716,-79.55372778
PUBLIC GARAGE,B68-4964567,BEACH AUTO BODY,4167590641,,11 BERTRAND AVE,"TORONTO, ON",M1L 2P3,REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;,43.73317262,-79.2877346
PUBLIC GARAGE,B68-4909639,FLEX AUTO CARE & DETAILING,4162823239,,"7 MUSGRAVE ST, A","TORONTO, ON",M4E 2H3,REPAIRS;,43.68727601,-79.28936643
PUBLIC GARAGE,B68-4967077,CANADIAN FINE MOTORS,4165888899,,1882 LAWRENCE AVE E,"TORONTO, ON",M1R 2Y5,CAR SALES OVER 10;,43.74437987,-79.30207258
PUBLIC GARAGE,B68-4967747,CARMAX ONTARIO INC,,,1548 THE QUEENSWAY,"TORONTO, ON",M8Z 1T5,CAR SALES UP TO 5;,43.61869676,-79.5388988
PUBLIC GARAGE,B68-4963367,ADMIRAL AUTOMOTIVE SERVICE & TIRE CENTRE,,,741 RUNNYMEDE RD,"TORONTO, ON",M6N 3V7,REPAIRS;,43.66865266,-79.48323441
PUBLIC GARAGE,B68-4965063,IDEAL TIRE SEAL,4167525823,,1815 LAWRENCE AVE E,"TORONTO, ON",M1R 2Y3,REPAIRS;,43.74299544,-79.30379664
PUBLIC GARAGE,B68-4957515,SELECT AUTO CENTRE LTD,4167430707,,6 NAMCO RD,"TORONTO, ON",M9W 1M5,REPAIRS;CAR SALES OVER 10;,43.70816175,-79.56590976
PUBLIC GARAGE,B68-4968083,THE BRAKE SHOP/FLEETWAY AUTOMOTIVE,4162315955,,366 MUNSTER AVE,"TORONTO, ON",M8Z 3C7,REPAIRS;BODY & FENDER WORK;,43.6384643,-79.5325421
PUBLIC GARAGE,B68-4965829,ENCO AUTO TRIM & GLASS 2019 LTD,4167891851,,2836 DUFFERIN ST,"TORONTO, ON",M6B 3S3,REPAIRS;,43.70633328,-79.45352458
PUBLIC GARAGE,B68-4965628,QUEENSWAY HYUNDAI,4162598401,,1306 THE QUEENSWAY,"TORONTO, ON",M8Z 1S4,FOODSTUFFS;REPAIRS;CAR WASH - MANUAL;CAR SALES OVER 10;,43.62148242,-79.52779998
PUBLIC GARAGE,B68-4968073,TSH AUTO,4165330909,,195B OAKDALE RD,"TORONTO, ON",M3N 1W4,REPAIRS;,0,0
PUBLIC GARAGE,B68-4967067,VEER AUTO INC,4167430303,,"60 BRYDON DR, #2","TORONTO, ON",M9W 4N5,REPAIRS;CAR SALES UP TO 5;,43.71846305,-79.5733932
PUBLIC GARAGE,B68-4964228,ACTIVE GREEN & ROSS,4167692378,,2639 DUNDAS ST W,"TORONTO, ON",M6P 1X9,MOTOR OIL;REPAIRS;,43.66369506,-79.45830149
PUBLIC GARAGE,B68-4947076,CROSSROADS AUTO SALES,4166996686,,3266 DANFORTH AVE,"TORONTO, ON",M1L 1C3,MOTOR OIL;REPAIRS;CAR SALES OVER 10;CAR STORAGE OVER 10;,43.69311815,-79.28105321
PUBLIC GARAGE,B68-4955294,TOP GUN AUTOMOTIVE,4167623305,,117 UNION ST,"TORONTO, ON",M6N 3N1,REPAIRS;,43.67734427,-79.46707057
PUBLIC GARAGE,B68-4962389,TIRE HUT,6473528488,,"1940 ELLESMERE RD, #8","TORONTO, ON",M1H 2V7,REPAIRS;SECOND HAND SHOP;,43.77595317,-79.24049898
PUBLIC GARAGE,B68-4970300,SHELL - TORONTO,4162230837,,1800 BAYVIEW AVE,"TORONTO, ON",M4G 3C6,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;GASOLINE;MOTOR OIL;",43.71173146,-79.377642
PUBLIC GARAGE,B68-4968418,GOLDEN MILE CHRYSLER DODGE JEEP RAM,6472885337,,1743 EGLINTON AVE E,"TORONTO, ON",M4A 1J8,REPAIRS;CAR SALES OVER 10;,43.72545785,-79.31236638
PUBLIC GARAGE,B68-4947399,LE'S AUTO REPAIR CENTRE,4167690605,,3459 DUNDAS ST W,"TORONTO, ON",M6S 2S5,REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;,43.66540093,-79.4870007
PUBLIC GARAGE,B68-4970966,YOUR CAR TORONTO INC,6479648095,,31 TORO RD,"TORONTO, ON",M3J 2A4,CAR SALES UP TO 5;,43.76017998,-79.48724048
PUBLIC GARAGE,B68-4962926,VMS AUTO INC,4166388867,,"101 TORO RD, #41","TORONTO, ON",M3J 2Z1,MOTOR OIL;REPAIRS;CAR STORAGE UP TO 5;,43.76136876,-79.48255129
PUBLIC GARAGE,B68-4964576,PRO OIL CHANGE,,,2308 LAKE SHORE BLVD W,"TORONTO, ON",M8V 1B5,MOTOR OIL;REPAIRS;,43.61805775,-79.48733644
PUBLIC GARAGE,B68-4970301,NIKTA AUTO SERVICE,,,"101 TORO RD, #50","TORONTO, ON",M3J 2Z1,MOTOR OIL;REPAIRS;CAR SALES UP TO 10;,43.76136876,-79.48255129
PUBLIC GARAGE,B68-4968417,BLACKTHORN AUTOMOTIVE SERVICES,4167828111,,"157 ST REGIS CRES S, #102","TORONTO, ON",M3J 1Y6,REPAIRS;,43.75508076,-79.48069543
PUBLIC GARAGE,B68-4967058,MIKE'S AUTOMOTIVE,4164636688,,27 LESLIE ST,"TORONTO, ON",M4M 3C8,REPAIRS;CAR SALES UP TO 10;,43.66179428,-79.32933964
PUBLIC GARAGE,B68-4968427,JC TIRES & AUTO,6472876920,,"155 NORFINCH DR, #6","TORONTO, ON",M3N 1Y2,REPAIRS;,43.76504966,-79.52979983
PUBLIC GARAGE,B68-4972562,DELIGHT AUTO GROUP,6475041784,,1466 THE QUEENSWAY,"TORONTO, ON",M8Z 1T5,CAR SALES UP TO 5;,43.61956609,-79.53453292
PUBLIC GARAGE,B68-4972903,AUTOMALL NETWORK,4162495474,,"1016 WESTON RD, B","TORONTO, ON",M6N 3S1,CAR SALES OVER 10;,43.68487264,-79.48565614
PUBLIC GARAGE,B68-4972919,FANTASTIC AUTO,,,51 BEVERLY HILLS DR,"TORONTO, ON",M3L 1A2,CAR SALES UP TO 10;,43.71804585,-79.51118019
PUBLIC GARAGE,B68-4971644,ANTHONY'S PERFORMANCE AUTOMOTIVE LTD,,,1610 MILITARY TRAIL,"TORONTO, ON",M1C 1B2,REPAIRS;BODY & FENDER WORK;CAR SALES UP TO 10;,43.78194397,-79.17184131
PUBLIC GARAGE,B68-4971724,UNDERHILL AUTOMOTIVE,4164443393,,43 UNDERHILL DR,"TORONTO, ON",M3A 2J8,MOTOR OIL;REPAIRS;CAR SALES UP TO 10;,43.7445989,-79.32563163
PUBLIC GARAGE,B68-4973536,SHELL,6474595000,,1610 KEELE ST,"TORONTO, ON",M6M 3V9,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;GASOLINE;",43.68233554,-79.47209863
PUBLIC GARAGE,B68-4973539,SHELL,6474595000,,2562 WESTON RD,"TORONTO, ON",M9N 2A8,"CIGARS, CIGARETTES & TOBACCO;REFRESHMENTS;GASOLINE;MOTOR OIL;",43.71020205,-79.53510307
PUBLIC GARAGE,B68-4973538,SHELL,6474595000,,1570 WILSON AVE,"TORONTO, ON",M3L 1A3,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;GASOLINE;MOTOR OIL;",43.72132003,-79.5091785
PUBLIC GARAGE,B68-4974078,MI FUEL,4169012084,,5818 SHEPPARD AVE E,"TORONTO, ON",M1B 4Z6,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;GASOLINE;",43.79634338,-79.23021648
PUBLIC GARAGE,B68-4974109,SHELL CANADA,4167338275,,2831 BAYVIEW AVE,"TORONTO, ON",M2K 1E5,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;GASOLINE;MOTOR OIL;CAR WASH - WET MECHANICAL;",43.76627786,-79.38734657
PUBLIC GARAGE,B68-4974102,SHELL CANADA,4167338275,,4722 YONGE ST,"TORONTO, ON",M2N 5M4,"CIGARS, CIGARETTES & TOBACCO;REFRESHMENTS;GASOLINE;MOTOR OIL;",43.75955436,-79.4109254
PUBLIC GARAGE,B68-4974100,SHELL CANADA,4167338275,,608 WILSON AVE,"TORONTO, ON",M3K 1C9,"CIGARS, CIGARETTES & TOBACCO;REFRESHMENTS;GASOLINE;",43.73266036,-79.45837614
PUBLIC GARAGE,B68-4974470,INTERNATIONAL UNION COMPANY,4167074551,,"1277 CALEDONIA RD, #2A SND FLR","TORONTO, ON",M6A 2X7,CAR SALES UP TO 10;,43.72177432,-79.46874177
PUBLIC GARAGE,B68-4959393,MT TIRE,6473498554,,218 OLD WESTON RD,"TORONTO, ON",M6N 3A4,REPAIRS;,43.67051133,-79.46234895
PUBLIC GARAGE,B68-4972279,PROGRESS MOTORS,4167817088,,14 BENTWORTH AVE,"TORONTO, ON",M6A 1P3,REPAIRS;,43.72180999,-79.4576977
PUBLIC GARAGE,B68-4973515,SOON'S AUTO SERVICE,4166092013,,2671 MARKHAM RD,"TORONTO, ON",M1X 1M4,FOODSTUFFS;REPAIRS;CAR SALES OVER 10;,43.81926033,-79.24544686
PUBLIC GARAGE,B68-4973747,SPENCETIRE,6476809308,,"90 MELFORD DR, #1&2","TORONTO, ON",M1B 2A1,MOTOR OIL;REPAIRS;BODY & FENDER WORK;,43.8099781,-79.23870473
PUBLIC GARAGE,B68-4975800,JOESON AUTO SALES,,,4246 KINGSTON RD,"TORONTO, ON",M1E 2M7,CAR SALES OVER 10;,43.76188758,-79.19531023
PUBLIC GARAGE,B68-4975797,JUST DEALS,4162301586,,3132 KINGSTON RD,"TORONTO, ON",M1M 1P2,CAR SALES OVER 10;,43.72822649,-79.22963308
PUBLIC GARAGE,B68-4958207,GFX AUTO CENTER INC,4167928102,,"4900 SHEPPARD AVE E, #6","TORONTO, ON",M1S 4A7,REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;CAR SALES UP TO 10;CAR STORAGE UP TO 10;,43.79227637,-79.24863771
PUBLIC GARAGE,B68-4974481,GPF AUTOMOTIVE,,,"4900 SHEPPARD AVE E, #3","TORONTO, ON",M1S 4A7,REPAIRS;,43.79227637,-79.24863771
PUBLIC GARAGE,B68-4969788,MIDWEST COLLISION CENTER,,,"260 MIDWEST RD, #8","TORONTO, ON",M1P 3B4,REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;,43.75830782,-79.27155922
PUBLIC GARAGE,B68-4969604,MEELZJAW AUTO SERVICE,4167524195,,"777 WARDEN AVE, C3","TORONTO, ON",M1L 4C3,REPAIRS;,43.72461385,-79.28528756
PUBLIC GARAGE,B68-4977655,CIRCLE K,6477092540,CELL,261 DIXON RD,"TORONTO, ON",M9P 2M4,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;GASOLINE;MOTOR OIL;CAR WASH - STATIONARY MECHANICAL;",43.6968398,-79.54596383
