"Category","Licence No.","Operating Name","Issued","Client Name","Business Phone","Business Phone Ext.","Licence Address Line 1","Licence Address Line 2","Licence Address Line 3","Conditions","Free Form Conditions Line 1","Free Form Conditions Line 2","Plate No.","Endorsements","Cancel Date","Latitude","Longitude"
"PUBLIC GARAGE","B68-4420966","AGV AUTO","24-APR-2014","2102101 ONTARIO INC","4167528684","","45 MUNHAM GATE, #3","TORONTO, ON","M1P 2B3","","EXCLUDING AUTOMOTIVE VEHICLE PAINTING AND/OR AUTOBODY REPAIR","","","MOTOR OIL;REPAIRS;","",43.7592910174,-79.2766043498
"PUBLIC GARAGE","B68-4418504","SUNSHINE CAR DETAILING","24-APR-2014","SUNSHINE CAR DETAILING INC","4162217206","","2901 BAYVIEW AVE","TORONTO, ON","M2K 1E6","","","","","CAR WASH - DRY MECHANICAL;","",43.769202859,-79.386025843
"PUBLIC GARAGE","B68-4419189","AUTO TECHNICAL CARE IMPORT","25-APR-2014","AUTO TECHNICAL CARE IMPORT LTD","4164654244","","1297 QUEEN ST E","TORONTO, ON","M4L 1C2","","","","","MOTOR OIL;REPAIRS;CAR SALES UP TO 10;","",43.663290291,-79.3280390292
"PUBLIC GARAGE","B68-4313134","HIGHLAND CREEK COLLISION","28-APR-2014","HIGHLAND CREEK COLLISION INC","4162831100","","6476 KINGSTON RD","TORONTO, ON","M1C 1L4","","","","","REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;CAR SALES UP TO 10;CAR STORAGE UP TO 10;","",43.7927025869,-79.1569130211
"PUBLIC GARAGE","B68-4309472","RUKUS MOTORSPORTS","30-APR-2014","AZHAR, SALMA NAHEED","","","130 LEPAGE CRT, #3","TORONTO, ON","M3J 3J1","","","","","REPAIRS;","",43.76050873,-79.4809534771
"PUBLIC GARAGE","B68-4419958","CONNEXION AUTO PARTS","30-APR-2014","CONNEXION AUTO PARTS INC","4167447979","","218 TORYORK DR","TORONTO, ON","M9L 1Y1","","OUTDOOR DISPLAY OF VEHICLES FOR SALE/LEASE AND STORAGE OF","DERELICT/UNPLATED VEHICLES PROHIBITED. COA FILE# A484/10EYK.","","REPAIRS;CAR SALES OVER 10;","",43.7610101425,-79.5610003095
"PUBLIC GARAGE","B68-4420263","HUMBERVIEW","01-MAY-2014","HUMBERVIEW INC","4162364646","","56 FIELDWAY RD","TORONTO, ON","M8Z 3L2","","","","","REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;","",43.6409064863,-79.5299140091
"PUBLIC GARAGE","B68-4316924","BDS FLEET SERVICE","09-MAY-2014","1698626 ONTARIO INC","4167594700","","390 MIDWEST RD","TORONTO, ON","M1P 3B5","","","","","REPAIRS;","",43.7617889437,-79.2730289259
"PUBLIC GARAGE","B68-4421064","CAR TECH AUTOMOTIVE LTD","12-MAY-2014","CAR TECH AUTOMOTIVE LTD","4164121999","","1535 WARDEN AVE","TORONTO, ON","M1R 4Z8","","VEHICLE REPAIR/SALES & SERVICE GARAGES","","","REPAIRS;CAR SALES OVER 10;","",43.7632692,-79.300643168
"PUBLIC GARAGE","B68-4317106","ARTA AUTO SALES","12-MAY-2014","2314779 ONTARIO INC","4167668788","","1475 ALBION RD","TORONTO, ON","M9V 1B1","SHARED ADDRESS;","COMMON PARKIING: NO OUTSIDE SALE OR DISPLAY OF VEHICLES","FOR SALE","","CAR SALES OVER 10;","",43.7391563983,-79.5794461412
"PUBLIC GARAGE","B68-4419274","GTA AUTO SOURCE","14-MAY-2014","7826737 CANADA INC","","","4690 KINGSTON RD, #3","TORONTO, ON","M1E 2P9","","","","","REPAIRS;CAR SALES UP TO 10;CAR STORAGE UP TO 10;","",43.7773551912,-79.1733119077
"PUBLIC GARAGE","B68-4420981","AUTO LAMINO & PERFORMANCE","15-MAY-2014","7161972 CANADA INC","4163153070","","3725 LAKE SHORE BLVD W","TORONTO, ON","M8W 1P9","SHARED ADDRESS;","""NO OUTSIDE SALE, DISPLAY OR STORAGE OF MOTOR VEHICLES"".","","","MOTOR OIL;REPAIRS;CAR SALES OVER 10;CAR STORAGE UP TO 5;","",43.5927083501,-79.5394658821
"PUBLIC GARAGE","B68-4420739","PHILMUR AUTO SALES INC","29-MAY-2014","PHILMUR AUTO SALES INC","4166633782","","4965 STEELES AVE W, B","TORONTO, ON","M9L 1R4","","PERMITTED FOR ONLY 5 PARKING SPACES FOR OUTSIDE DISPLAY.","","","CAR SALES OVER 10;","",43.770092336,-79.545258918
"PUBLIC GARAGE","B68-4419450","NATIONAL COLLISION CENTER","04-JUN-2014","NATIONAL COLLISION CENTER INC","4169018755","","20 JENET AVE","TORONTO, ON","M6H 1R4","","","","","REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;CAR STORAGE OVER 10;","",43.6597480773,-79.444499654
"PUBLIC GARAGE","B68-4422393","TAXICAB AUTO SERVICE","13-JUN-2014","1753622 ONTARIO INC","4165304118","","1355 GERRARD ST E","TORONTO, ON","M4L 1Y8","SHARED ADDRESS;","SUBJECT TO SECTION 8(2)12","","","MOTOR OIL;REPAIRS;","",43.671198501,-79.3251747487
"PUBLIC GARAGE","B68-4423273","T&F AUTO REPAIR","01-JUL-2014","2187397 ONTARIO INC","6478311997","CELL","1200 QUEEN ST E","TORONTO, ON","M4M 1L7","SHARED ADDRESS;","","","","MOTOR OIL;REPAIRS;","",43.6633142777,-79.3311001299
"PUBLIC GARAGE","B68-4422212","SUPER WHEELS AUTO","23-JUN-2014","1888719 ONTARIO LTD","4163350116","","70 SILVER STAR BLVD, #139","TORONTO, ON","M1V 4V9","","","","","MOTOR OIL;REPAIRS;","",43.806167925,-79.291033006
"PUBLIC GARAGE","B68-4424067","THE AUTO TOY STORE","23-JUN-2014","THE AUTO TOY STORE CORP","","","1100 FINCH AVE W, #2B","TORONTO, ON","M3J 2E2","SHARED ADDRESS;","","","","CAR SALES UP TO 10;","",43.768928442,-79.4735116385
"PUBLIC GARAGE","B68-4419680","FACTORY TIRE & RUBBER INC","27-JUN-2014","FACTORY TIRE & RUBBER INC","4167448965","","1402 MARTIN GROVE RD","TORONTO, ON","M9W 6Y5","","","","","REPAIRS;","",43.714841876,-79.5821292371
"PUBLIC GARAGE","B68-4419600","LUXURY AUTO GROUP","30-JUN-2014","2362456 ONTARIO INC","","","1900 LAWRENCE AVE E","TORONTO, ON","M1R 2Y5","SHARED ADDRESS;","","","","CAR SALES UP TO 10;","",43.7444531551,-79.3009762264
"PUBLIC GARAGE","B68-4422796","ZUBI'S AUTO REPAIRS","03-JUL-2014","8884005 CANADA INC","4168767312","","2655 LAWRENCE AVE E, #12","TORONTO, ON","M1P 2S2","","","","","MOTOR OIL;REPAIRS;CAR SALES UP TO 5;","",43.7512006335,-79.262833115
"PUBLIC GARAGE","B68-4424504","YORKDALE FINE MOTORS","14-JUL-2014","1878244 ONTARIO LTD","4167481888","","3175 DUFFERIN ST","TORONTO, ON","M6A 2T2","SHARED ADDRESS;","TO SELL USED CARS OVER 10; TO HAVE ONE VENDING MACHINE ON","PREMIS","","FOODSTUFFS;REPAIRS;CAR SALES OVER 10;","",43.7180852261,-79.4550887134
"PUBLIC GARAGE","B68-4417958","GLOBAL TRUCK & TRAILER REPAIR LTD","14-JUL-2014","GLOBAL TRUCK & TRAILER REPAIR LTD","4167448181","","63 HUXLEY RD, #2","TORONTO, ON","M9M 3B4","","ENCLOSED OPERATION ONLY: NO STORAGE OF VEHICLES OUTSIDE THE","BUILDING.","","REPAIRS;","",43.7216161056,-79.5272261361
"PUBLIC GARAGE","B68-4419944","AMAZING AUTO BODY SHOP","14-JUL-2014","2356972 ONTARIO LTD","4167552178","","119 MANVILLE RD, #5","TORONTO, ON","M1L 4J7","SHARED ADDRESS;","","","","BODY & FENDER WORK;","",43.725170636,-79.282242019
"PUBLIC GARAGE","B68-4424982","PREMIUM AUTO WHOLESALE","17-JUL-2014","PREMIUM AUTO WHOLESALE INC","4169986595","","85B KINCORT ST","TORONTO, ON","M6M 5G7","","","","","CAR SALES OVER 10;","",43.7002854628,-79.468636518
"PUBLIC GARAGE","B68-4420447","GRAHAM AUTO SERVICES","17-JUL-2014","GRAHAM, CHANE A","4167515015","","777 WARDEN AVE, #14","TORONTO, ON","M1L 4C3","","NO VEHICLE PAINTING OR AUTOBODY REPAIR.","","","REPAIRS;","",43.72461385,-79.2852875596
"PUBLIC GARAGE","B68-4424947","ESSO","17-JUL-2014","2242150 ONTARIO INC","","","6015 LESLIE ST","TORONTO, ON","M2H 1J8","","","","","CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;GASOLINE;MOTOR OIL;","",43.7992434397,-79.369834166
"PUBLIC GARAGE","B68-4423897","TANG AUTO REPAIR","18-JUL-2014","TANG AUTO REPAIR INC","4164667271","","410 EASTERN AVE","TORONTO, ON","M4M 1C1","SHARED ADDRESS;","BODY AND FENDER WORK/SPRAY PAINTING NOT PERMITTED.","MOTOR VEHICLE REPAIR SHOP ONLY.","","REPAIRS;","",43.6574360471,-79.3441117461
"PUBLIC GARAGE","B68-4424590","S G AUTOTECH","19-JUL-2014","S G AUTOTECH INC","4167451751","","1266 MARTIN GROVE RD, #2","TORONTO, ON","M9W 4X3","","NO OUTSIDE SALES, DISPLAY OR STORAGE OF MOTOR VEHICLES","PERMITTED","","MOTOR OIL;REPAIRS;","",43.7083839244,-79.5792812667
"PUBLIC GARAGE","B68-4423600","JSJ AUTO","22-JUL-2014","7771487 CANADA INC","","","773 WARDEN AVE, #17","TORONTO, ON","M1L 4C2","","""VEHICLES FOR SALE ARE NOT STORED ON LOT""","","","MOTOR OIL;REPAIRS;CAR SALES UP TO 10;","",43.7238745731,-79.2848946898
"PUBLIC GARAGE","B68-4801499","PAE CARS","06-FEB-2018","2610101 ONTARIO LTD","4168508185","","471 GARYRAY DR","TORONTO, ON","M9L 1P9","","","","","REPAIRS;","",43.7665330743,-79.548661736
"PUBLIC GARAGE","B68-4425010","FRED EMSLIE & SONS","30-JUL-2014","FRED EMSLIE & SONS INC","4166300930","","1540 LODESTAR RD, #9","TORONTO, ON","M3J 3C1","","","","","MOTOR OIL;REPAIRS;","",43.762308884,-79.4686752203
"PUBLIC GARAGE","B68-4421413","CAR.IMPEX","30-JUL-2014","CARGHER, ALEXANDR","6472987978","","4490 CHESSWOOD DR, #1&2","TORONTO, ON","M3J 2B9","SHARED ADDRESS;","","","","CAR SALES UP TO 10;","",43.7642980342,-79.4776603954
"PUBLIC GARAGE","B68-4420199","MG 2010 AUTO SERVICE","31-JUL-2014","MG 2010 AUTO SERVICE INC","4165547603","","4610 DUFFERIN ST, #16B","TORONTO, ON","M3H 5S4","SHARED ADDRESS;","","","","MOTOR OIL;REPAIRS;BODY & FENDER WORK;SECOND HAND SHOP;","",43.7723844593,-79.4680843828
"PUBLIC GARAGE","B68-4423386","NEW ADVANCE AUTO INC","31-JUL-2014","NEW ADVANCE AUTO INC","","","151 NANTUCKET BLVD, #10","TORONTO, ON","M1P 4R5","","","","","MOTOR OIL;REPAIRS;BODY & FENDER WORK;","",43.7574369984,-79.2734733673
"PUBLIC GARAGE","B68-4424455","THREE GUYS AUTOMOTIVE","31-JUL-2014","THREE GUYS AUTOMOTIVE LTD","4162412942","","1685 WILSON AVE","TORONTO, ON","M3L 1A5","","","","","REPAIRS;","",43.7189424472,-79.5159502168
"PUBLIC GARAGE","B68-4423275","KIM'S TIRE","13-AUG-2014","KIM'S TIRE INC","6478088473","","801 ARROW RD","TORONTO, ON","M9M 2L4","","801-809 AVENUE ROAD","INSTALLATION AND SALE OF TIRES/ VEHICLE SERVICE SHOP","","REPAIRS;","",43.7488504163,-79.5315737934
"PUBLIC GARAGE","B68-4425174","ARSEN AUTOMOTIVE SALES AND SERVICE","20-AUG-2014","ARSEN AUTOMOTIVE SALES AND SERVICE INC","4167548888","","4490 SHEPPARD AVE E, #6","TORONTO, ON","M1S 4J9","","","","","MOTOR OIL;REPAIRS;","",43.789266343,-79.2662681951
"PUBLIC GARAGE","B68-4417778","CARSTAR TORONTO EASTERN AVE","21-AUG-2014","CARSTAR TORONTO EASTERN AVE INC","4165058679","","344 EASTERN AVE, #1","TORONTO, ON","M4M 3G5","","","","","REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;","",43.6567449226,-79.3481046235
"PUBLIC GARAGE","B68-4424060","HONDA DOWNTOWN","21-AUG-2014","TRANSNIPPON FINE CARS LTD","","US","47 EASTERN AVE","TORONTO, ON","M5A 1H1","","","","","REPAIRS;CAR SALES OVER 10;CAR STORAGE OVER 10;","",43.6530915168,-79.3592897841
"PUBLIC GARAGE","B68-4423157","HUMBERVIEW GROUP LEASING INC","21-AUG-2014","HUMBERVIEW GROUP LEASING INC","4164914000","","1900 VICTORIA PARK AVE","TORONTO, ON","M1R 1T6","SHARED ADDRESS;","","","","CAR SALES OVER 10;","",43.744275201,-79.311430028
"PUBLIC GARAGE","B68-4426036","TRENTO KIA","23-AUG-2014","1409071 ONTARIO LTD","4167408800","","5395 STEELES AVE W","TORONTO, ON","M9L 1R6","","","","","REPAIRS;CAR SALES OVER 10;CAR STORAGE OVER 10;","",43.767771993,-79.556605807
"PUBLIC GARAGE","B68-4424601","BEST BUY MOTORS","27-AUG-2014","1524391 ONTARIO INC","4162647674","","815 DANFORTH RD","TORONTO, ON","M1K 1H3","","EVERY CAR LICENSED FOR SALE MUST BE IN A LEGAL PARKING SPACE","REQUIRED IN THE ZONING BY LAW.","","CAR SALES OVER 10;","",43.7238497976,-79.2542631397
"PUBLIC GARAGE","B68-4425528","ALLTEAM AUTO CENTER","29-AUG-2014","ALLTEAM AUTO CENTER INC","4162850521","","92 CROCKFORD BLVD","TORONTO, ON","M1R 3C3","","","","","MOTOR OIL;REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;","",43.7427962522,-79.2901564172
"PUBLIC GARAGE","B68-4422553","HI STANDARD TIRE AND AUTO","03-SEP-2014","1066823 ONTARIO LTD","4167405029","","1147 BARMAC DR, #12","TORONTO, ON","M9L 1X4","","","","","MOTOR OIL;REPAIRS;","",43.7673290229,-79.5532170396
"PUBLIC GARAGE","B68-4425588","MIKATE MOTORS/ALIGNTEK AUTO DIAGNOSIS AND REPAIR","04-SEP-2014","1543252 ONTARIO INC","4167414224","","2090 KIPLING AVE","TORONTO, ON","M9W 4K5","","","","","REPAIRS;CAR STORAGE OVER 10;","",43.7161227705,-79.5693398542
"PUBLIC GARAGE","B68-4419232","MSD. MOTORS","04-SEP-2014","1303218 ONTARIO LTD","4167254009","","109 REXDALE BLVD","TORONTO, ON","M9W 1P1","","THE COMMITTEE OF ADJUSTMENT'S DECISION OF APPROVAL SHALL BE","VALID FOR A PERIOD OF FIVE YEARS,EXPIRING ON APRIL 30,2020.","","REPAIRS;CAR WASH - MANUAL;CAR SALES OVER 10;xPARKING LOT OVER 10;","",43.7117378893,-79.5642085105
"PUBLIC GARAGE","B68-4425034","NIVA SERVICES","06-SEP-2014","6978991 CANADA INC","4162364821","","69 NORTH QUEEN ST","TORONTO, ON","M8Z 2C7","","","","","REPAIRS;","",43.6221071842,-79.5391296346
"PUBLIC GARAGE","B68-4426379","STEELES WEST AUTO","11-SEP-2014","YOUSEF, WISAM ABDULHAMED","4167426373","","160 ROSSDEAN DR","TORONTO, ON","M9L 2S1","SHARED ADDRESS;","""M0TOR VEHICLE BODY REPAIR SHOP""","","","REPAIRS;BODY & FENDER WORK;CAR SALES OVER 10;","",43.770405715,-79.54048199
"PUBLIC GARAGE","B68-4424753","PEERLESS AUTO COLLISION FV INC","12-SEP-2014","PEERLESS AUTO COLLISION FV INC","","","81 MCCORMACK ST","TORONTO, ON","M6N 1X8","","","","","REPAIRS;BODY & FENDER WORK;CAR SALES UP TO 10;CAR STORAGE OVER 10;","",43.676084933,-79.47551737
"PUBLIC GARAGE","B68-4426715","SKYVIEW AUTO SERVICE","15-SEP-2014","J & Z ENTERPRISE INC","4167449004","","2300 FINCH AVE W, #22","TORONTO, ON","M9M 2Y3","","""ENCLOSED OPERATION ONLY; NO DISPLAY OR STORAGE OF CARS","OUTSIDE"".","","MOTOR OIL;REPAIRS;CAR SALES UP TO 5;","",43.7536196299,-79.542272758
"PUBLIC GARAGE","B68-4420025","G & I MOBILE DETAILING AND POWER CLEANING","18-SEP-2014","FRANCIS,GARY/FRANCIS,IRMA","4162669612","","4187 KINGSTON RD, B","TORONTO, ON","M1E 2M5","","","","","CAR WASH - MANUAL;","",43.7592410699,-79.196883956
"PUBLIC GARAGE","B68-4426511","HWY 2 & SHEPPARD ESSO","18-SEP-2014","1921151 ONTARIO INC","4167242632","","6780 KINGSTON RD","TORONTO, ON","M1B 1G8","","","","","CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;GASOLINE;MOTOR OIL;CAR WASH - WET MECHANICAL;","",43.7986521103,-79.1472239781
"PUBLIC GARAGE","B68-4424540","J.C AUTO SALES","19-SEP-2014","J C T INTERNATIONAL INC","4162849491","","6531 KINGSTON RD","TORONTO, ON","M1C 1L5","SHARED ADDRESS;","SHARED ADDRESS WITH 1307044 ONTARIO INC","","","CAR SALES UP TO 10;","",43.7936687861,-79.1540395622
"PUBLIC GARAGE","B68-4420923","EXTREME AUTO IMAGE","23-SEP-2014","EXTREME AUTO IMAGE INC","4166625765","","27 MORRISH RD","TORONTO, ON","M1C 1E6","SHARED ADDRESS;","","","","REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;","",43.7823963733,-79.1699729021
"PUBLIC GARAGE","B68-4427522","MIKATE MOTORS","23-SEP-2014","MIKATE MOTORS INC","4168782277","","2090 KIPLING AVE","TORONTO, ON","M9W 4K5","SHARED ADDRESS;","","","","CAR SALES OVER 10;","",43.7161227705,-79.5693398542
"PUBLIC GARAGE","B68-4424548","GERMAN STARS MOTOR","23-SEP-2014","GERMAN STARS MOTOR INC","4165577000","","5080 SHEPPARD AVE E","TORONTO, ON","M1S 4N3","","MAXIMUM OF 11 CARS","","","CAR SALES OVER 10;","",43.7939096182,-79.2406413551
"PUBLIC GARAGE","B68-4427884","ESSO GAS STATION","30-SEP-2014","1593135 ONTARIO LTD","4164298713","","3566 ST CLAIR AVE E","TORONTO, ON","M1K 1M2","","","","","CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;GASOLINE;MOTOR OIL;CAR WASH - DRY MECHANICAL;","",43.717333329,-79.259092429
"PUBLIC GARAGE","B68-4427727","TGS AUTO SERVICES","04-OCT-2014","TGS AUTO SERVICES INC","4165512886","","773 WARDEN AVE, #14","TORONTO, ON","M1L 4C2","","EXCLUDING: USED CAR SALES, AUTOMOTIVE VEHICLE PAINTING,","AND BODY REPAIR.","","REPAIRS;","",43.7238745731,-79.2848946898
"PUBLIC GARAGE","B68-4427914","GENTECH AUTOWORX","07-OCT-2014","MAMDANI, SHAQIL","4166919734","","20 SHERRY RD, #1","TORONTO, ON","M1L 2J9","","","","","MOTOR OIL;REPAIRS;","",43.7240386067,-79.2839244455
"PUBLIC GARAGE","B68-4426107","MICHAEL'S AUTO","08-OCT-2014","MICHAEL'S AUTO INC","6474353926","","85 NANTUCKET BLVD, #2","TORONTO, ON","M1P 2N7","","","","","MOTOR OIL;REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;","",43.7550188869,-79.2730892147
"PUBLIC GARAGE","B68-4428637","GUUREEYE AUTO GROUP","08-OCT-2014","GUUREEYE AUTO GROUP INC","4168295284","","21 JOHN ST","TORONTO, ON","M9N 1J2","SHARED ADDRESS;","","","","CAR SALES UP TO 10;","",43.7012611247,-79.5170447124
"PUBLIC GARAGE","B68-4428305","STARS AUTO REPAIR & SALES","09-OCT-2014","1768275 ONTARIO INC","4162614111","","405 KENNEDY RD","TORONTO, ON","M1K 2A1","","PERMITTED 2 CARS ONLY.VEHICLES BE PARKED IN LEGAL PARKING","SPACE. NO VEHICLES MAY OBSTRUCT THE SPACES 6 METRES DRIVEWAY","","FOODSTUFFS;MOTOR OIL;REPAIRS;CAR SALES UP TO 5;","",43.7146409782,-79.2604097136
"PUBLIC GARAGE","B68-4419186","ROADWAY AUTO","10-OCT-2014","2405671 ONTARIO INC","6473023334","","260 MIDWEST RD, #12","TORONTO, ON","M1P 3B4","","","","","BODY & FENDER WORK;SPRAY PAINTING;","",43.7583078156,-79.2715592224
"PUBLIC GARAGE","B68-4427618","AUTO EXPRESS & MUFFLER SHOP","10-OCT-2014","8979391 CANADA LTD","4162935518","","1529 WARDEN AVE","TORONTO, ON","M1R 4Z8","","","","","REPAIRS;BODY & FENDER WORK;CAR SALES UP TO 5;","",43.763008419,-79.300546429
"PUBLIC GARAGE","B68-4423347","CANADIAN LUCKY CAR","16-OCT-2014","CANADIAN LUCKY CAR INC","4162080200","","4665 KINGSTON RD","TORONTO, ON","M1E 2P8","SHARED ADDRESS;","","","","CAR SALES OVER 10;","",43.7752858431,-79.1743932139
"PUBLIC GARAGE","B68-4427208","PROJECT GARAGE","22-OCT-2014","8967105 CANADA INC","6478868982","","2305 MARKHAM RD, #1","TORONTO, ON","M1B 2W3","","","","","MOTOR OIL;REPAIRS;CAR SALES UP TO 5;CAR STORAGE UP TO 5;","",43.8121342104,-79.2419199761
"PUBLIC GARAGE","B68-4428715","HILLTOP AUTOMOTIVE","28-OCT-2014","1233483 ONTARIO INC","4162415294","","20 CANSO RD","TORONTO, ON","M9W 4L8","","EXISTING OCCUPANCY, CHANGE OF OWNERSHIP ONLY. NO OUTSIDE","SALE, DISPLAY OR STORAGE OF MOTOR VEHICLES.","","MOTOR OIL;REPAIRS;CAR SALES UP TO 10;","",43.6992946518,-79.5674878164
"PUBLIC GARAGE","B68-4428570","STRONG AUTOMOTIVE","28-OCT-2014","LOUIE STANGOLIS SERVICE LTD","4162254011","","219 SHEPPARD AVE E","TORONTO, ON","M2N 3A8","","","","","FOODSTUFFS;MOTOR OIL;REPAIRS;CAR SALES UP TO 5;","",43.764407173,-79.396663757
"PUBLIC GARAGE","B68-4422351","SUMIN AUTO","29-OCT-2014","2411212 ONTARIO LTD","4167497519","","2400 FINCH AVE W, #7","TORONTO, ON","M9M 2C8","","","","","MOTOR OIL;REPAIRS;","",43.751471669,-79.548672978
"PUBLIC GARAGE","B68-4428927","TACH AUTOMOTIVE","30-OCT-2014","TACH AUTOMOTIVE LTD","4162319195","","21 ADVANCE RD","TORONTO, ON","M8Z 2S6","SHARED ADDRESS;","","","","MOTOR OIL;REPAIRS;CAR SALES UP TO 5;","",43.6334582535,-79.529296781
"PUBLIC GARAGE","B68-4429563","LAWRENCE AUTO","07-NOV-2014","TANG, JIE","4167556329","","27 MALLEY RD","TORONTO, ON","M1L 2E4","","","","","REPAIRS;CAR SALES UP TO 5;","",43.7209557802,-79.2819416751
"PUBLIC GARAGE","B68-4429426","TECH LAN CA AUTO","07-NOV-2014","TECH LAN CA AUTO INC","4166420780","","300 NANTUCKET BLVD, #6","TORONTO, ON","M1P 2P4","","TO SELL SECOND HAND CAR PARTS","","","REPAIRS;BODY & FENDER WORK;CAR WASH - MANUAL;CAR STORAGE UP TO 5;","",43.7614405688,-79.2770733274
"PUBLIC GARAGE","B68-4427560","T&M AUTO SERVICE","12-NOV-2014","2199163 ONTARIO INC","6472048688","CELL","50 SILVER STAR BLVD, #233","TORONTO, ON","M1V 3L3","","","","","MOTOR OIL;REPAIRS;","",43.806390417,-79.290176459
"PUBLIC GARAGE","B68-4426785","E-TIRES.CA","12-NOV-2014","NARWHAL INTERNATIONAL LTD","6478922886","","5235 STEELES AVE W, #1","TORONTO, ON","M9L 2W2","","USED AND NEW TIRE SALES","","","SECOND HAND TRADE IN;REPAIRS;SECOND HAND SHOP;","",43.768613162,-79.55253224
"PUBLIC GARAGE","B68-4312823","ROADSPORT CHRYSLER DODGE JEEP RAM","12-NOV-2014","ROADSPORT CHRYSLER DODGE JEEP RAM LTD","4162642501","230","2851 EGLINTON AVE E","TORONTO, ON","M1J 2E2","","""TO INCLUDE OUTDOOR DISPLAY OF VEHICLES""","","","FOODSTUFFS;MOTOR OIL;REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;CAR SALES OVER 10;","",43.7373142207,-79.2424599291
"PUBLIC GARAGE","B68-4428379","GEARY AUTOMOTIVE","14-NOV-2014","2432937 ONTARIO INC","","","282 GEARY AVE","TORONTO, ON","M6H 2C5","","","","","MOTOR OIL;REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;CAR SALES OVER 10;","",43.6695126625,-79.4411004748
"PUBLIC GARAGE","B68-4429760","M & M AUTOBODY REPAIR & COLLISION CENTRE","14-NOV-2014","M & M AUTOBODY REPAIR & COLLISION CENTRE INC","4162662229","","2270 KINGSTON RD","TORONTO, ON","M1N 1T9","","","","","REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;CAR SALES UP TO 5;","",43.705221785,-79.252498909
"PUBLIC GARAGE","B68-4430118","SUN GAS SERVICES","14-NOV-2014","2415858 ONTARIO INC","4167786788","","1200 QUEEN ST E","TORONTO, ON","M4M 1L7","","","","","CIGARS, CIGARETTES & TOBACCO;GASOLINE;MOTOR OIL;","",43.6633142777,-79.3311001299
"PUBLIC GARAGE","B68-4427179","Z-AUTO","19-NOV-2014","YAKUB, ZIYAVETTIN","4169854836","","1100 FINCH AVE W, #8","TORONTO, ON","M3J 2E2","","","","","REPAIRS;xPARKING LOT UP TO 5;","",43.768928442,-79.4735116385
"PUBLIC GARAGE","B68-4427461","KAL TIRE","19-NOV-2014","0850038 BC LTD/KAL TIRE","9052794158","","4557 KINGSTON RD","TORONTO, ON","M1E 2P3","","""EXCLUDES AUTO BODY, REPAIR AND/OR AUTO WRECKING YARDS.""","","","MOTOR OIL;REPAIRS;CAR SALES UP TO 10;","",43.7725913042,-79.1843366634
"PUBLIC GARAGE","B68-4429164","STERLING AUTO CENTRE","20-NOV-2014","GERMANY'S AUTO HOUSE LTD","4164555224","CELL","3815 VICTORIA PARK AVE","TORONTO, ON","M1W 3Y6","SHARED ADDRESS;","","","","REPAIRS;CAR SALES UP TO 5;","",43.8103296011,-79.3384703969
"PUBLIC GARAGE","B68-4430117","FLYWHEEL AUTO","21-NOV-2014","FLYWHEEL AUTO ONTARIO INC","4167521603","","151 NANTUCKET BLVD, #18","TORONTO, ON","M1P 4R5","","","","","MOTOR OIL;REPAIRS;","",43.7574369984,-79.2734733673
"PUBLIC GARAGE","B68-4429827","KBC ENTERPRISES","27-NOV-2014","1049637 ONTARIO INC","4166210206","","25 WESTSIDE DR, #6-8","TORONTO, ON","M9C 1B3","SHARED ADDRESS;","""TRAILER PORTION ONLY. NOT FOR MOTOR VEHICLES REPAIR.""","","","REPAIRS;","",43.6167981894,-79.5643159993
"PUBLIC GARAGE","B68-4429268","K & R","03-DEC-2014","1413959 ONTARIO LTD","4167495628","","105 ORMONT DR, B","TORONTO, ON","M9L 2S3","","""VEHICLE SERVICE SHOP"" NO CAR SALE","","","REPAIRS;","",43.7665753083,-79.5359359487
"PUBLIC GARAGE","B68-4312909","EUROMOTION MOTORCAR SERVICES","03-DEC-2014","2138971 ONTARIO INC","4162514788","","160 THIRTIETH ST, #1,2,3","TORONTO, ON","M8W 3C4","","","","","REPAIRS;CAR SALES UP TO 10;","",43.6018547566,-79.5329995093
"PUBLIC GARAGE","B68-4427344","BSD DIESEL","09-DEC-2014","BSD DIESEL INC","4168174493","","21 STEINWAY BLVD, #1","TORONTO, ON","M9W 6N4","","COMMITTEE OF ADJUSTMENT-FILE# A600/14EYK.OUTDOOR STORAGE OF","VEH FOR SALE/LEASE PROHIBITED.LIMITED TO MAX.OF 5 VEHICLES.","","REPAIRS;BODY & FENDER WORK;CAR SALES UP TO 5;","",43.7520428891,-79.6189658206
